emp_length,state,homeownership,annual_income,debt_to_income,delinq_2y,earliest_credit_line,inquiries_last_12m,total_credit_lines,open_credit_lines,total_credit_limit,total_credit_utilized,total_collection_amount_ever,accounts_opened_24m,num_satisfactory_accounts,num_accounts_120d_past_due,num_accounts_30d_past_due,num_active_debit_accounts,total_debit_limit,num_total_cc_accounts,num_open_cc_accounts,num_cc_carrying_balance,num_mort_accounts,account_never_delinq_percent,public_record_bankrupt,loan_amount,term,interest_rate,installment,loan_status,balance,paid_total,credit_line_utilization,credit_utilization,num_accounts_past_due,cc_utilization,delinquent_history,credit_duration,has_credit_inquiries_last_12m,has_collection_accounts,has_accounts_opened_24m,has_bankrupt_history,has_past_due_accounts,debt_limit_exceded,is_bad_loan,is_homeowner
3.0,NM,RENT,37000.0,23.86,0,2007,0,20,18,86302,75053,0,4,18,0.0,0,4,16900,13,12,6,0,100.0,0,10000,36,6.72,307.5,Current,8985.52,1220.67,90.0,86.97,0.0,92.31,True,14,False,False,True,False,False,False,0,False
2.0,NV,RENT,50000.0,13.06,0,1994,1,18,16,54374,37851,200,7,16,0.0,0,5,18100,12,10,7,0,100.0,0,16000,36,9.44,512.08,Current,14334.47,2148.32,88.89,69.61,0.0,83.33,True,27,True,True,True,False,False,False,0,False
1.0,NY,RENT,170000.0,9.01,1,2003,2,20,15,136925,31470,0,2,15,0.0,0,4,41200,14,9,7,0,95.0,0,9000,36,5.31,271.0,Current,8303.4,810.34,75.0,22.98,0.0,64.29,False,18,True,False,True,False,False,False,0,False
1.0,SC,MORTGAGE,87000.0,23.08,0,1996,2,35,15,312337,73094,0,6,14,,0,2,9750,21,11,7,2,86.0,0,24000,60,14.07,559.31,Current,22868.66,2199.72,42.86,23.4,,52.38,True,25,True,False,True,False,False,True,0,True
2.0,VA,MORTGAGE,80000.0,10.85,0,2012,4,9,9,31960,13169,0,1,9,0.0,0,3,4800,7,7,6,0,66.7,1,7000,36,13.58,237.82,Current,6681.0,465.08,100.0,41.2,0.0,100.0,True,9,True,False,True,True,False,True,0,True
2.0,UT,MORTGAGE,26000.0,29.68,0,1997,4,22,9,56062,29752,0,7,9,0.0,0,3,31500,16,7,4,0,100.0,0,10000,36,14.08,342.17,Current,8849.12,1703.03,40.91,53.07,0.0,43.75,True,24,True,False,True,False,False,False,0,True
4.0,IL,RENT,45000.0,9.23,0,2010,4,19,16,31900,7912,309,6,16,0.0,0,7,18800,18,15,8,0,100.0,0,5000,36,9.43,160.01,Current,4634.99,477.41,84.21,24.8,0.0,83.33,True,11,True,True,True,False,False,False,0,False
10.0,FL,OWN,50000.0,28.75,0,2009,3,20,9,259535,45056,0,6,9,0.0,0,1,15000,9,4,2,1,100.0,0,17000,36,10.91,555.84,Current,15372.85,2161.54,45.0,17.36,0.0,44.44,True,12,True,False,True,False,False,True,0,True
4.0,CA,RENT,101000.0,23.02,0,2004,0,34,14,107512,69759,0,8,14,0.0,0,3,11500,9,5,5,0,100.0,0,4000,36,16.02,140.67,Current,3551.84,699.79,41.18,64.88,0.0,55.56,True,17,False,False,True,False,False,False,0,False
2.0,MT,RENT,35000.0,1.2,1,2003,1,7,4,10800,1210,0,2,4,0.0,0,1,2500,6,4,1,0,85.7,0,18000,36,18.06,651.29,Current,16443.74,2523.89,57.14,11.2,0.0,66.67,False,18,True,False,True,False,False,True,0,False
5.0,NY,MORTGAGE,56000.0,10.12,0,2007,0,30,10,298780,68952,0,1,10,0.0,0,4,47800,10,7,5,1,100.0,0,9000,36,5.31,271.0,Current,8069.14,1078.69,33.33,23.08,0.0,70.0,True,14,False,False,True,False,False,False,0,True
10.0,CA,RENT,59000.0,16.31,0,2006,1,10,4,45000,27361,0,1,4,0.0,0,2,18000,7,3,3,0,100.0,0,18300,60,11.99,406.99,Current,17389.9,1615.77,40.0,60.8,0.0,42.86,True,15,True,False,True,False,False,True,0,False
10.0,MN,MORTGAGE,64000.0,25.67,0,2003,1,26,9,267894,43720,0,8,9,0.0,0,3,22000,6,6,5,3,100.0,1,16000,60,28.72,505.15,Current,15358.96,2525.36,34.62,16.32,0.0,100.0,True,18,True,False,True,True,False,False,0,True
10.0,CO,MORTGAGE,250000.0,5.81,0,2006,1,14,9,460600,33577,0,5,9,0.0,0,3,23800,9,7,5,2,92.9,0,15600,36,16.01,548.53,Current,14565.11,1631.71,64.29,7.29,0.0,77.78,True,15,True,False,True,False,False,False,0,True
9.0,AL,RENT,54000.0,23.6,0,2003,12,59,13,400038,176764,0,18,12,0.0,0,1,11700,40,9,2,2,86.4,1,6000,36,10.91,196.18,Current,5274.82,977.63,22.03,44.19,0.0,22.5,True,18,True,False,True,True,False,False,0,False
10.0,NY,RENT,35000.0,1.85,0,2014,3,3,2,6300,2670,0,1,2,0.0,0,1,6300,2,2,1,0,100.0,0,24000,36,12.62,804.27,Current,22326.92,2395.98,66.67,42.38,0.0,100.0,True,7,True,False,True,False,False,True,0,False
1.0,MI,RENT,45384.0,3.41,1,2000,3,10,4,7500,3579,0,1,4,,0,2,4500,7,4,2,1,90.0,0,10000,60,22.91,281.39,Current,9530.52,1394.22,40.0,47.72,,57.14,False,21,True,False,True,False,False,True,0,False
10.0,GA,OWN,69000.0,22.87,0,1990,0,15,12,65989,50370,0,3,12,0.0,0,7,15400,13,10,9,0,100.0,0,7500,36,17.09,267.74,Current,6672.11,1347.83,80.0,76.33,0.0,76.92,True,31,False,False,True,False,False,False,0,True
3.0,GA,MORTGAGE,250000.0,15.57,0,1996,1,27,22,262391,149728,0,4,22,0.0,0,7,117700,19,16,8,0,100.0,0,16000,36,10.42,519.44,Current,14064.14,2587.94,81.48,57.06,0.0,84.21,True,25,True,False,True,False,False,False,0,True
0.0,WI,MORTGAGE,55000.0,11.37,0,2006,3,9,5,170179,22898,0,4,5,0.0,0,2,11500,2,2,2,2,100.0,0,12150,36,7.97,380.57,Current,10785.43,1666.43,55.56,13.46,0.0,100.0,True,15,True,False,True,False,False,True,0,True
0.0,WA,MORTGAGE,60000.0,9.38,0,2004,2,19,12,265710,21003,0,5,12,0.0,0,2,26200,14,10,2,3,94.7,0,10000,36,14.08,342.17,Current,9084.7,1353.04,63.16,7.9,0.0,71.43,True,17,True,False,True,False,False,False,0,True
10.0,CA,RENT,80000.0,11.3,0,2007,4,20,12,52623,34794,3000,12,12,0.0,0,4,10300,16,10,6,0,95.0,0,10000,36,7.34,310.33,Current,9247.93,907.03,60.0,66.12,0.0,62.5,True,14,True,True,True,False,False,False,0,False
10.0,KY,MORTGAGE,65000.0,20.37,0,1998,0,54,30,231043,34334,0,5,30,0.0,0,3,93700,37,26,4,4,100.0,0,29500,60,7.34,588.88,Current,27851.2,2331.46,55.56,14.86,0.0,70.27,True,23,False,False,True,False,False,False,0,True
3.0,NY,RENT,57500.0,12.84,0,2005,1,18,8,46000,16777,0,4,8,0.0,0,1,23000,3,3,1,0,100.0,0,12800,60,11.99,284.67,Current,12000.29,1406.3,44.44,36.47,0.0,100.0,True,16,True,False,True,False,False,False,0,False
1.0,PA,MORTGAGE,30000.0,20.66,0,2005,0,16,10,80251,21869,64,5,10,0.0,0,5,4500,9,8,5,2,100.0,0,6000,36,10.91,196.18,Current,5278.85,962.98,62.5,27.25,0.0,88.89,True,16,False,True,True,False,False,True,0,True
10.0,TX,MORTGAGE,108000.0,34.84,0,1989,7,46,22,386632,114121,0,10,22,0.0,0,7,54200,26,15,11,2,100.0,0,25000,60,9.44,524.32,Current,23335.75,2595.38,47.83,29.52,0.0,57.69,True,32,True,False,True,False,False,False,0,True
3.0,PA,RENT,50000.0,5.95,0,2006,0,12,7,19747,4925,473,8,7,0.0,0,3,14100,9,6,3,0,100.0,0,6000,36,6.72,184.5,Current,5391.31,735.76,58.33,24.94,0.0,66.67,True,15,False,True,True,False,False,False,0,False
10.0,FL,RENT,61800.0,13.79,0,1997,2,22,16,64458,24387,0,9,16,0.0,0,4,26200,20,15,7,0,95.5,0,32000,60,18.45,820.45,Current,30999.42,2428.55,72.73,37.83,0.0,75.0,True,24,True,False,True,False,False,True,0,False
3.0,MN,MORTGAGE,260000.0,11.07,1,1995,1,14,6,449287,165555,0,2,6,0.0,0,1,9000,7,2,2,1,71.4,0,16800,60,10.42,360.44,Current,15708.41,1792.47,42.86,36.85,0.0,28.57,False,26,True,False,True,False,False,True,0,True
2.0,MA,RENT,250000.0,5.6,2,2007,0,13,6,57600,32020,0,0,6,0.0,0,2,16600,6,4,3,0,76.9,0,16000,36,17.09,571.17,Current,14598.68,2254.3,46.15,55.59,0.0,66.67,False,14,False,False,False,False,False,False,0,False
10.0,WI,RENT,83740.0,23.88,0,2006,17,35,17,93332,61662,0,8,17,0.0,0,1,12400,21,14,7,1,100.0,0,10000,36,16.01,351.62,Current,9080.66,1416.83,48.57,66.07,0.0,66.67,True,15,True,False,True,False,False,False,0,False
10.0,MA,MORTGAGE,118000.0,8.1,0,2004,5,24,10,593350,139072,0,7,10,0.0,0,4,21700,8,4,4,2,100.0,0,10000,60,30.17,324.58,Current,9774.95,956.98,41.67,23.44,0.0,50.0,True,17,True,False,True,False,False,False,0,True
7.0,MD,RENT,72000.0,5.53,0,2012,1,4,4,32890,9531,0,1,4,0.0,0,1,10300,3,3,1,0,100.0,0,8000,36,7.97,250.59,Current,7403.68,755.06,100.0,28.98,0.0,100.0,True,9,True,False,True,False,False,False,0,False
10.0,MI,OWN,50000.0,20.48,0,2003,4,16,10,31029,20176,8587,1,10,0.0,0,4,8900,11,9,7,0,93.8,0,12000,36,9.44,384.06,Current,10528.73,1914.01,62.5,65.02,0.0,81.82,True,18,True,True,True,False,False,True,0,True
10.0,SC,OWN,80000.0,21.14,2,1989,3,74,38,339808,57126,0,7,38,0.0,0,7,120000,49,32,15,2,93.2,0,10000,60,12.61,225.54,Current,9757.82,437.07,51.35,16.81,0.0,65.31,False,32,True,False,True,False,False,False,0,True
5.0,CO,RENT,80000.0,17.27,0,1997,2,21,11,69004,52106,1980,3,11,0.0,0,2,5000,12,8,6,2,90.5,0,23000,60,16.02,559.56,Current,21969.55,2217.77,52.38,75.51,0.0,66.67,True,24,True,True,True,False,False,True,0,False
10.0,TX,MORTGAGE,125381.0,20.05,0,2001,0,31,17,304514,82773,0,1,17,0.0,0,9,91600,19,13,12,3,100.0,0,40000,60,14.08,932.39,Current,37629.74,4630.66,54.84,27.18,0.0,68.42,True,20,False,False,True,False,False,False,0,True
10.0,NY,MORTGAGE,65000.0,6.37,1,2001,2,19,10,363600,8868,0,2,10,0.0,0,6,12600,15,9,8,2,58.8,0,22900,36,10.91,748.75,Current,20708.13,2981.12,52.63,2.44,0.0,60.0,False,20,True,False,True,False,False,True,0,True
10.0,MO,MORTGAGE,75000.0,5.01,3,2003,5,36,5,21652,7825,0,5,5,0.0,0,1,11000,24,4,1,1,86.1,0,13500,60,17.47,338.94,Current,13066.54,1010.28,13.89,36.14,0.0,16.67,False,18,True,False,True,False,False,True,0,True
10.0,IN,MORTGAGE,60000.0,34.44,0,2001,2,30,11,301885,152262,0,1,11,0.0,0,1,2900,10,4,4,3,96.7,0,30000,60,17.09,747.03,Current,28354.9,3706.67,36.67,50.44,0.0,40.0,True,20,True,False,True,False,False,True,0,True
10.0,NY,MORTGAGE,1020000.0,1.75,0,1997,4,27,21,284151,52723,0,5,21,0.0,0,5,25800,23,18,12,1,100.0,0,20000,60,17.47,502.12,Current,19357.88,1467.54,77.78,18.55,0.0,78.26,True,24,True,False,True,False,False,False,0,True
0.0,AZ,OWN,106000.0,18.36,0,2006,0,36,26,494221,96393,0,3,26,0.0,0,4,51700,11,8,4,2,97.2,0,24000,60,10.42,514.91,Current,22757.9,2031.85,72.22,19.5,0.0,72.73,True,15,False,False,True,False,False,False,0,True
10.0,TN,MORTGAGE,70000.0,4.01,1,2005,2,8,5,120919,4346,0,4,5,0.0,0,2,2500,2,2,2,2,75.0,0,6000,36,10.91,196.18,Current,5425.71,777.45,62.5,3.59,0.0,100.0,False,16,True,False,True,False,False,True,0,True
10.0,IL,MORTGAGE,55000.0,38.05,0,1985,1,37,21,209191,58546,0,3,21,0.0,0,13,111300,25,17,13,3,97.3,0,10000,36,6.07,304.54,Current,9490.8,605.71,56.76,27.99,0.0,68.0,True,36,True,False,True,False,False,False,0,True
1.0,CA,RENT,100000.0,15.1,1,2010,3,12,7,81067,51753,0,4,7,0.0,0,3,21900,8,5,4,2,91.7,0,11000,60,16.02,267.62,Current,10379.81,1318.52,58.33,63.84,0.0,62.5,False,11,True,False,True,False,False,False,0,False
3.0,SC,MORTGAGE,42000.0,19.54,0,1995,1,14,6,207265,28645,0,3,6,0.0,0,2,30200,5,5,4,1,100.0,0,16000,60,22.91,450.23,Current,15404.15,1780.56,42.86,13.82,0.0,100.0,True,26,True,False,True,False,False,False,0,True
1.0,NJ,RENT,60000.0,11.2,1,2005,1,26,8,27537,12421,1453,3,8,0.0,0,2,8500,19,6,4,1,88.5,0,5775,36,11.99,191.79,Current,5091.03,955.1,30.77,45.11,0.0,31.58,False,16,True,True,True,False,False,False,0,False
10.0,CT,RENT,72000.0,10.23,0,1998,1,24,14,44100,20639,77,4,14,0.0,0,9,14600,20,12,12,1,95.7,0,10000,60,12.61,225.54,Current,9757.82,444.07,58.33,46.8,0.0,60.0,True,23,True,True,True,False,False,False,0,False
3.0,MT,RENT,85000.0,7.27,0,1991,5,9,5,25859,16535,0,5,5,0.0,0,2,6100,6,4,3,1,100.0,0,16000,60,19.03,415.32,Current,15166.03,2042.77,55.56,63.94,0.0,66.67,True,30,True,False,True,False,False,True,0,False
10.0,OR,RENT,98000.0,17.81,0,1999,0,16,12,76719,60179,70,0,12,0.0,0,10,59300,11,10,10,0,93.3,0,35000,60,15.04,833.39,Current,33800.93,2470.93,75.0,78.44,0.0,90.91,True,22,False,True,False,False,False,False,0,False
1.0,CA,RENT,68000.0,28.04,0,2007,2,16,14,113921,87362,0,1,14,0.0,0,1,17400,4,3,2,0,100.0,0,40000,36,6.07,1218.15,Current,36937.1,3708.41,87.5,76.69,0.0,75.0,True,14,True,False,True,False,False,True,0,False
10.0,CA,MORTGAGE,120000.0,12.55,0,1998,1,21,7,73020,62893,0,6,7,0.0,0,1,8300,10,5,4,0,100.0,1,12000,36,14.08,410.6,Current,10618.97,1982.6,33.33,86.13,0.0,50.0,True,23,True,False,True,True,False,True,0,True
10.0,GA,MORTGAGE,36000.0,55.73,0,1998,0,28,15,122967,70422,0,4,15,0.0,0,2,19300,13,10,4,0,100.0,0,14000,60,10.9,303.7,Current,13465.57,894.14,53.57,57.27,0.0,76.92,True,23,False,False,True,False,False,False,0,True
10.0,MO,MORTGAGE,62000.0,2.38,0,2006,0,23,5,172667,5660,108,2,5,0.0,0,2,13100,13,3,2,6,87.0,0,8000,36,6.07,243.63,Current,7592.65,484.56,21.74,3.28,0.0,23.08,True,15,False,True,True,False,False,False,0,True
2.0,MA,RENT,62500.0,21.3,0,2011,4,17,11,75086,35548,416,5,11,0.0,0,7,31800,10,8,8,0,100.0,0,14000,36,10.91,457.75,Current,12317.35,2280.26,64.71,47.34,0.0,80.0,True,10,True,True,True,False,False,False,0,False
9.0,FL,OWN,60000.0,27.06,1,2006,1,22,13,107785,27723,0,3,13,0.0,0,6,43400,15,10,8,0,95.5,0,18000,36,6.72,553.49,Current,16173.97,2207.24,59.09,25.72,0.0,66.67,False,15,True,False,True,False,False,False,0,True
3.0,GA,MORTGAGE,40000.0,18.33,0,2007,1,25,16,247430,22713,0,3,16,0.0,0,9,62500,16,15,11,1,100.0,0,20000,60,9.44,419.46,Current,18939.06,1667.35,64.0,9.18,0.0,93.75,True,14,True,False,True,False,False,False,0,True
10.0,HI,RENT,90000.0,28.33,0,2000,1,35,13,90551,73989,0,3,13,,0,8,63250,19,12,9,2,97.0,0,35000,60,25.81,1043.99,Current,34107.48,3031.6,37.14,81.71,,63.16,True,21,True,False,True,False,False,False,0,False
3.0,MA,OWN,64721.0,15.43,0,2003,0,12,4,60039,47644,0,2,4,0.0,0,1,5000,3,2,2,0,75.0,0,6025,36,12.61,201.88,Current,5604.91,601.42,33.33,79.36,0.0,66.67,True,18,False,False,True,False,False,True,0,True
9.0,IL,RENT,80000.0,12.45,0,2007,5,13,8,57775,28472,0,1,8,0.0,0,2,12600,6,5,2,0,92.3,1,10000,60,12.61,225.54,Current,9634.82,669.61,61.54,49.28,0.0,83.33,True,14,True,False,True,True,False,False,0,False
1.0,FL,OWN,18000.0,34.2,0,2008,0,12,8,46283,14773,0,1,8,0.0,0,2,15000,10,7,3,0,100.0,0,6000,36,7.35,186.23,Current,5396.56,742.47,66.67,31.92,0.0,70.0,True,13,False,False,True,False,False,False,0,True
10.0,TX,MORTGAGE,107200.0,31.52,0,2005,3,36,11,448510,127493,0,12,11,0.0,0,3,10200,14,6,5,3,83.3,0,25000,60,20.0,662.35,Current,23729.95,3283.97,30.56,28.43,0.0,42.86,True,16,True,False,True,False,False,True,0,True
8.0,SC,MORTGAGE,65000.0,12.72,1,1989,4,32,5,195635,23908,0,3,5,0.0,0,1,3500,18,1,1,1,68.8,0,24000,60,24.84,702.19,Current,23370.99,2073.45,15.62,12.22,0.0,5.56,False,32,True,False,True,False,False,True,0,True
2.0,MA,RENT,72000.0,13.89,0,2012,1,22,15,141141,58683,0,11,15,0.0,0,6,70100,12,8,7,0,95.2,0,5400,36,6.08,164.48,Current,4847.34,656.1,68.18,41.58,0.0,66.67,True,9,True,False,True,False,False,False,0,False
10.0,OH,MORTGAGE,134676.0,14.42,1,1996,12,47,18,592574,308953,0,6,18,0.0,0,1,36400,16,12,6,3,95.7,0,22250,60,9.44,466.64,Current,20768.85,2321.53,38.3,52.14,0.0,75.0,False,25,True,False,True,False,False,False,0,True
1.0,MN,MORTGAGE,52000.0,8.35,0,2005,3,16,6,26000,12218,0,1,6,0.0,0,3,22700,11,6,4,1,100.0,0,10000,36,5.32,301.15,Current,8965.88,1201.64,37.5,46.99,0.0,54.55,True,16,True,False,True,False,False,False,0,True
1.0,AZ,MORTGAGE,130000.0,20.77,0,2002,8,29,17,299098,120136,0,11,17,0.0,0,0,105300,18,14,0,2,100.0,0,27000,60,9.92,572.61,Current,25943.08,1702.95,58.62,40.17,0.0,77.78,True,19,True,False,True,False,False,False,0,True
6.0,FL,RENT,66000.0,21.93,0,2011,2,18,16,68664,55346,0,4,16,0.0,0,6,7600,10,9,8,0,100.0,0,4000,36,21.45,151.63,Current,3670.78,601.75,88.89,80.6,0.0,90.0,True,10,True,False,True,False,False,False,0,False
10.0,CA,MORTGAGE,120000.0,4.3,2,2004,0,10,5,337987,5720,0,2,5,0.0,0,2,2500,3,3,2,3,40.0,0,16000,60,12.61,360.87,Current,15415.69,1060.19,50.0,1.69,0.0,100.0,False,17,False,False,True,False,False,True,0,True
7.0,NY,MORTGAGE,80000.0,16.55,0,2009,1,16,8,390122,46776,0,5,8,0.0,0,0,15400,11,5,4,2,100.0,0,9600,36,10.9,313.84,Current,8913.89,935.71,50.0,11.99,0.0,45.45,True,12,True,False,True,False,False,False,0,True
2.0,NY,RENT,90000.0,2.97,0,2013,1,4,3,7800,7587,0,0,3,0.0,0,3,7800,4,3,3,0,100.0,0,7000,36,15.05,242.83,Current,6205.12,1202.44,75.0,97.27,0.0,75.0,True,8,True,False,False,False,False,False,0,False
4.0,WA,RENT,95000.0,8.12,0,2001,0,16,9,39732,20021,1319,5,9,0.0,0,2,7500,10,8,7,1,87.5,1,8000,36,11.98,265.64,Current,7245.7,1067.14,56.25,50.39,0.0,80.0,True,20,False,True,True,True,False,True,0,False
1.0,MN,RENT,55000.0,15.06,0,2004,1,12,9,54771,53920,0,1,9,0.0,0,2,18500,5,3,2,0,90.9,0,15775,36,10.91,515.79,Current,13466.14,2969.39,75.0,98.45,0.0,60.0,True,17,True,False,True,False,False,False,0,False
10.0,VA,MORTGAGE,100000.0,11.5,0,1979,0,23,13,220804,39047,0,7,13,0.0,0,2,9500,16,10,6,3,95.7,0,2000,36,14.07,68.43,Current,1863.47,203.73,56.52,17.68,0.0,62.5,True,42,False,False,True,False,False,False,0,True
10.0,NM,OWN,64000.0,31.58,0,2002,0,15,11,90115,66688,0,3,11,0.0,0,6,17000,10,8,7,0,100.0,0,14000,60,17.09,348.62,Late (16-30 days),13390.98,1361.25,73.33,74.0,0.0,80.0,True,19,False,False,True,False,False,False,1,True
3.0,OR,RENT,71500.0,20.98,0,2005,3,23,6,114482,100931,0,4,6,0.0,0,2,17000,4,4,2,0,100.0,0,16175,36,30.75,693.32,Late (31-120 days),15896.16,665.69,26.09,88.16,0.0,100.0,True,16,True,False,True,False,False,False,1,False
1.0,AZ,RENT,42000.0,27.2,0,2011,2,23,21,120794,116815,0,3,21,0.0,0,4,12900,8,6,6,0,100.0,0,16000,60,29.69,514.62,Current,15634.85,1491.08,91.3,96.71,0.0,75.0,True,10,True,False,True,False,False,True,0,False
4.0,ME,MORTGAGE,69000.0,18.49,0,2001,4,27,10,270239,57916,0,4,10,0.0,0,3,36500,13,7,4,4,100.0,0,7500,36,11.98,249.04,Current,6972.27,742.13,37.04,21.43,0.0,53.85,True,20,True,False,True,False,False,False,0,True
9.0,WA,MORTGAGE,81000.0,7.79,0,2004,0,18,13,203512,19649,0,4,13,0.0,0,2,23400,5,5,3,2,100.0,0,10000,36,5.32,301.15,Current,8965.88,1201.64,72.22,9.65,0.0,100.0,True,17,False,False,True,False,False,False,0,True
10.0,OH,MORTGAGE,90000.0,19.35,0,2010,0,15,10,136545,49392,0,6,10,,0,3,11200,8,7,6,1,100.0,0,24000,60,13.59,553.35,Current,22560.0,2730.51,66.67,36.17,,87.5,True,11,False,False,True,False,False,True,0,True
3.0,TN,MORTGAGE,80000.0,24.08,0,2006,0,32,22,260408,72737,0,4,22,0.0,0,4,35900,7,6,5,1,100.0,0,16000,60,15.05,381.06,Current,15075.12,1871.86,68.75,27.93,0.0,85.71,True,15,False,False,True,False,False,False,0,True
1.0,NC,MORTGAGE,65000.0,21.07,0,1984,0,33,16,101319,56842,0,7,16,0.0,0,2,26400,22,14,6,1,96.9,0,28000,60,14.08,652.68,Current,26680.41,2588.82,48.48,56.1,0.0,63.64,True,37,False,False,True,False,False,True,0,True
2.0,IN,MORTGAGE,92000.0,26.78,0,1979,0,12,7,244383,64093,0,1,7,0.0,0,3,35000,4,4,4,4,100.0,0,26650,60,13.59,614.45,Current,25052.71,3052.13,58.33,26.23,0.0,100.0,True,42,False,False,True,False,False,False,0,True
10.0,GA,MORTGAGE,82000.0,15.59,0,2002,3,17,8,287053,47920,0,8,8,0.0,0,3,6800,6,6,5,1,70.6,0,7625,36,12.61,255.49,Current,7272.43,500.3,47.06,16.69,0.0,100.0,True,19,True,False,True,False,False,True,0,True
0.0,CA,RENT,60000.0,12.52,0,2006,2,6,5,25355,13100,55,5,5,0.0,0,1,800,3,3,2,0,100.0,0,10000,36,18.06,361.83,Current,8911.06,1799.12,83.33,51.67,0.0,100.0,True,15,True,True,True,False,False,True,0,False
10.0,HI,MORTGAGE,40000.0,14.82,0,1996,0,13,6,23723,17602,0,0,4,0.0,0,1,10500,10,5,2,2,69.2,0,9800,36,14.08,335.33,Current,8902.99,1333.65,46.15,74.2,0.0,50.0,True,25,False,False,False,False,False,False,0,True
10.0,AL,MORTGAGE,60000.0,31.5,0,1994,9,18,11,319110,58875,0,5,11,0.0,0,1,2200,6,5,4,5,82.4,0,16000,36,18.06,578.93,Current,14970.27,1720.74,61.11,18.45,0.0,83.33,True,27,True,False,True,False,False,True,0,True
3.0,FL,RENT,40000.0,49.05,0,1995,1,38,14,147461,74448,0,6,14,0.0,0,5,67700,23,12,7,1,100.0,0,40000,36,6.07,1218.15,Current,37963.23,2409.32,36.84,50.49,0.0,52.17,True,26,True,False,True,False,False,False,0,False
7.0,GA,MORTGAGE,75000.0,33.46,2,2004,0,33,10,196451,93950,0,4,10,0.0,0,3,12500,11,4,3,1,81.8,0,4800,36,11.99,159.41,Current,4231.5,793.85,30.3,47.82,0.0,36.36,False,17,False,False,True,False,False,False,0,True
2.0,LA,RENT,350000.0,7.64,0,1990,1,27,12,180643,157338,0,1,12,0.0,0,5,85900,15,8,5,2,92.6,0,40000,36,5.31,1204.42,Current,36904.08,3601.46,44.44,87.1,0.0,53.33,True,31,True,False,True,False,False,False,0,False
9.0,CA,RENT,71000.0,6.14,0,2003,1,7,6,49800,22205,0,2,6,0.0,0,4,44400,6,6,6,0,100.0,0,15000,60,10.42,321.82,Current,14025.37,1600.42,85.71,44.59,0.0,100.0,True,18,True,False,True,False,False,False,0,False
10.0,CO,RENT,28000.0,7.16,0,2002,1,12,6,26500,3774,0,3,6,0.0,0,4,18500,6,5,4,1,91.7,0,3600,36,6.08,109.65,Current,3138.3,547.03,50.0,14.24,0.0,83.33,True,19,True,False,True,False,False,False,0,False
10.0,AR,MORTGAGE,68000.0,18.23,0,2007,1,10,5,70571,47811,0,3,5,0.0,0,1,4000,3,2,2,0,100.0,1,10000,60,18.06,254.27,Late (31-120 days),9683.98,752.78,50.0,67.75,0.0,66.67,True,14,True,False,True,True,False,True,1,True
10.0,WA,MORTGAGE,72000.0,23.47,0,1993,1,34,15,355336,59056,0,5,15,0.0,0,2,5000,15,10,10,5,97.1,0,4000,36,15.05,138.76,Fully Paid,0.0,4142.3603541523,44.12,16.62,0.0,66.67,True,28,True,False,True,False,False,False,0,True
0.0,IL,MORTGAGE,50000.0,14.11,0,2000,0,18,15,319600,14854,0,5,15,0.0,0,5,35100,15,13,5,1,83.3,0,8000,36,6.72,246.0,Current,7188.41,981.01,83.33,4.65,0.0,86.67,True,21,False,False,True,False,False,False,0,True
4.0,OH,OWN,65000.0,23.69,0,2007,0,20,11,219027,30966,0,4,11,0.0,0,5,20200,10,8,7,1,100.0,1,8000,36,12.62,268.09,Current,7060.67,1334.84,55.0,14.14,0.0,80.0,True,14,False,False,True,True,False,False,0,True
3.0,CO,RENT,305000.0,8.97,0,1985,3,18,9,238701,81032,0,3,9,0.0,0,4,158000,8,6,4,1,100.0,0,20000,36,6.07,609.08,Current,18981.6,1255.26,50.0,33.95,0.0,75.0,True,36,True,False,True,False,False,False,0,False
10.0,WI,MORTGAGE,36000.0,35.76,0,2002,0,16,12,181450,34054,0,2,12,0.0,0,4,39700,7,7,6,2,100.0,0,6000,36,5.32,180.69,Current,5379.53,720.99,75.0,18.77,0.0,100.0,True,19,False,False,True,False,False,False,0,True
10.0,KS,MORTGAGE,56000.0,3.81,0,2009,0,8,4,48850,2978,0,1,4,0.0,0,0,0,4,2,1,2,100.0,0,3000,36,7.34,93.1,Current,2774.38,278.08,50.0,6.1,0.0,50.0,True,12,False,False,True,False,False,True,0,True
10.0,CO,MORTGAGE,120000.0,19.43,0,1992,6,42,26,551667,195735,0,17,26,0.0,0,6,89300,22,15,9,6,100.0,0,12000,36,9.93,386.82,Current,10835.57,1540.66,61.9,35.48,0.0,68.18,True,29,True,False,True,False,False,False,0,True
10.0,CA,MORTGAGE,130000.0,10.79,0,2004,4,18,10,461104,44549,0,4,10,0.0,0,6,29600,14,8,7,1,100.0,0,30000,60,15.04,714.33,Current,29319.1,1403.59,55.56,9.66,0.0,57.14,True,17,True,False,True,False,False,True,0,True
10.0,MA,MORTGAGE,72000.0,10.05,0,2010,0,13,10,229928,16343,0,3,10,0.0,0,6,39400,10,8,7,1,100.0,0,35000,36,6.07,1065.88,Current,32319.97,3174.03,76.92,7.11,0.0,80.0,True,11,False,False,True,False,False,False,0,True
10.0,CA,MORTGAGE,65000.0,21.09,0,2006,1,22,10,340617,52682,0,6,10,0.0,0,6,35500,11,7,6,3,100.0,0,15000,60,10.41,321.75,Current,14615.08,678.2,45.45,15.47,0.0,63.64,True,15,True,False,True,False,False,False,0,True
